t,new_infections,symp_prob,trace_prob,trace_time,rep
53,135,0.1,0.30000000000000004,1,1
54,105,0.1,0.30000000000000004,1,1
55,141,0.1,0.30000000000000004,1,1
56,118,0.1,0.30000000000000004,1,1
57,125,0.1,0.30000000000000004,1,1
58,128,0.1,0.30000000000000004,1,1
59,107,0.1,0.30000000000000004,1,1
60,91,0.1,0.30000000000000004,1,1
61,117,0.1,0.30000000000000004,1,1
62,124,0.1,0.30000000000000004,1,1
63,119,0.1,0.30000000000000004,1,1
64,100,0.1,0.30000000000000004,1,1
65,105,0.1,0.30000000000000004,1,1
66,93,0.1,0.30000000000000004,1,1
67,98,0.1,0.30000000000000004,1,1
68,107,0.1,0.30000000000000004,1,1
69,80,0.1,0.30000000000000004,1,1
70,79,0.1,0.30000000000000004,1,1
0,0,0.1,0.30000000000000004,1,2
1,0,0.1,0.30000000000000004,1,2
2,0,0.1,0.30000000000000004,1,2
3,3,0.1,0.30000000000000004,1,2
4,1,0.1,0.30000000000000004,1,2
5,5,0.1,0.30000000000000004,1,2
6,2,0.1,0.30000000000000004,1,2
7,5,0.1,0.30000000000000004,1,2
8,5,0.1,0.30000000000000004,1,2
9,3,0.1,0.30000000000000004,1,2
10,6,0.1,0.30000000000000004,1,2
11,10,0.1,0.30000000000000004,1,2
12,9,0.1,0.30000000000000004,1,2
13,8,0.1,0.30000000000000004,1,2
14,7,0.1,0.30000000000000004,1,2
15,9,0.1,0.30000000000000004,1,2
16,17,0.1,0.30000000000000004,1,2
17,16,0.1,0.30000000000000004,1,2
18,20,0.1,0.30000000000000004,1,2
19,15,0.1,0.30000000000000004,1,2
20,12,0.1,0.30000000000000004,1,2
21,22,0.1,0.30000000000000004,1,2
22,19,0.1,0.30000000000000004,1,2
23,31,0.1,0.30000000000000004,1,2
24,28,0.1,0.30000000000000004,1,2
25,23,0.1,0.30000000000000004,1,2
26,37,0.1,0.30000000000000004,1,2
27,35,0.1,0.30000000000000004,1,2
28,37,0.1,0.30000000000000004,1,2
29,38,0.1,0.30000000000000004,1,2
30,50,0.1,0.30000000000000004,1,2
31,46,0.1,0.30000000000000004,1,2
32,60,0.1,0.30000000000000004,1,2
33,69,0.1,0.30000000000000004,1,2
34,54,0.1,0.30000000000000004,1,2
35,69,0.1,0.30000000000000004,1,2
36,68,0.1,0.30000000000000004,1,2
37,70,0.1,0.30000000000000004,1,2
38,83,0.1,0.30000000000000004,1,2
39,78,0.1,0.30000000000000004,1,2
40,68,0.1,0.30000000000000004,1,2
41,86,0.1,0.30000000000000004,1,2
42,103,0.1,0.30000000000000004,1,2
43,98,0.1,0.30000000000000004,1,2
44,85,0.1,0.30000000000000004,1,2
45,106,0.1,0.30000000000000004,1,2
46,100,0.1,0.30000000000000004,1,2
47,93,0.1,0.30000000000000004,1,2
48,119,0.1,0.30000000000000004,1,2
49,126,0.1,0.30000000000000004,1,2
50,109,0.1,0.30000000000000004,1,2
51,95,0.1,0.30000000000000004,1,2
52,113,0.1,0.30000000000000004,1,2
53,135,0.1,0.30000000000000004,1,2
54,105,0.1,0.30000000000000004,1,2
55,141,0.1,0.30000000000000004,1,2
56,118,0.1,0.30000000000000004,1,2
57,125,0.1,0.30000000000000004,1,2
58,128,0.1,0.30000000000000004,1,2
59,107,0.1,0.30000000000000004,1,2
60,91,0.1,0.30000000000000004,1,2
61,117,0.1,0.30000000000000004,1,2
62,124,0.1,0.30000000000000004,1,2
63,119,0.1,0.30000000000000004,1,2
64,100,0.1,0.30000000000000004,1,2
65,105,0.1,0.30000000000000004,1,2
66,93,0.1,0.30000000000000004,1,2
67,98,0.1,0.30000000000000004,1,2
68,107,0.1,0.30000000000000004,1,2
69,80,0.1,0.30000000000000004,1,2
70,79,0.1,0.30000000000000004,1,2
0,0,0.1,0.30000000000000004,1,3
1,0,0.1,0.30000000000000004,1,3
2,0,0.1,0.30000000000000004,1,3
3,3,0.1,0.30000000000000004,1,3
4,1,0.1,0.30000000000000004,1,3
5,5,0.1,0.30000000000000004,1,3
6,2,0.1,0.30000000000000004,1,3
7,5,0.1,0.30000000000000004,1,3
8,5,0.1,0.30000000000000004,1,3
9,3,0.1,0.30000000000000004,1,3
10,6,0.1,0.30000000000000004,1,3
11,10,0.1,0.30000000000000004,1,3
12,9,0.1,0.30000000000000004,1,3
13,8,0.1,0.30000000000000004,1,3
14,7,0.1,0.30000000000000004,1,3
15,9,0.1,0.30000000000000004,1,3
16,17,0.1,0.30000000000000004,1,3
17,16,0.1,0.30000000000000004,1,3
18,20,0.1,0.30000000000000004,1,3
19,15,0.1,0.30000000000000004,1,3
20,12,0.1,0.30000000000000004,1,3
21,22,0.1,0.30000000000000004,1,3
22,19,0.1,0.30000000000000004,1,3
23,31,0.1,0.30000000000000004,1,3
24,28,0.1,0.30000000000000004,1,3
25,23,0.1,0.30000000000000004,1,3
26,37,0.1,0.30000000000000004,1,3
27,35,0.1,0.30000000000000004,1,3
28,37,0.1,0.30000000000000004,1,3
29,38,0.1,0.30000000000000004,1,3
30,50,0.1,0.30000000000000004,1,3
31,46,0.1,0.30000000000000004,1,3
32,60,0.1,0.30000000000000004,1,3
33,69,0.1,0.30000000000000004,1,3
34,54,0.1,0.30000000000000004,1,3
35,69,0.1,0.30000000000000004,1,3
36,68,0.1,0.30000000000000004,1,3
37,70,0.1,0.30000000000000004,1,3
38,83,0.1,0.30000000000000004,1,3
39,78,0.1,0.30000000000000004,1,3
40,68,0.1,0.30000000000000004,1,3
41,86,0.1,0.30000000000000004,1,3
42,103,0.1,0.30000000000000004,1,3
43,98,0.1,0.30000000000000004,1,3
44,85,0.1,0.30000000000000004,1,3
45,106,0.1,0.30000000000000004,1,3
46,100,0.1,0.30000000000000004,1,3
47,93,0.1,0.30000000000000004,1,3
48,119,0.1,0.30000000000000004,1,3
49,126,0.1,0.30000000000000004,1,3
50,109,0.1,0.30000000000000004,1,3
51,95,0.1,0.30000000000000004,1,3
52,113,0.1,0.30000000000000004,1,3
53,135,0.1,0.30000000000000004,1,3
54,105,0.1,0.30000000000000004,1,3
55,141,0.1,0.30000000000000004,1,3
56,118,0.1,0.30000000000000004,1,3
57,125,0.1,0.30000000000000004,1,3
58,128,0.1,0.30000000000000004,1,3
59,107,0.1,0.30000000000000004,1,3
60,91,0.1,0.30000000000000004,1,3
61,117,0.1,0.30000000000000004,1,3
62,124,0.1,0.30000000000000004,1,3
63,119,0.1,0.30000000000000004,1,3
64,100,0.1,0.30000000000000004,1,3
65,105,0.1,0.30000000000000004,1,3
66,93,0.1,0.30000000000000004,1,3
67,98,0.1,0.30000000000000004,1,3
68,107,0.1,0.30000000000000004,1,3
69,80,0.1,0.30000000000000004,1,3
70,79,0.1,0.30000000000000004,1,3
0,0,0.1,0.30000000000000004,1,4
1,0,0.1,0.30000000000000004,1,4
2,0,0.1,0.30000000000000004,1,4
3,3,0.1,0.30000000000000004,1,4
4,1,0.1,0.30000000000000004,1,4
5,5,0.1,0.30000000000000004,1,4
6,2,0.1,0.30000000000000004,1,4
7,5,0.1,0.30000000000000004,1,4
8,5,0.1,0.30000000000000004,1,4
9,3,0.1,0.30000000000000004,1,4
10,6,0.1,0.30000000000000004,1,4
11,10,0.1,0.30000000000000004,1,4
12,9,0.1,0.30000000000000004,1,4
13,8,0.1,0.30000000000000004,1,4
14,7,0.1,0.30000000000000004,1,4
15,9,0.1,0.30000000000000004,1,4
16,17,0.1,0.30000000000000004,1,4
17,16,0.1,0.30000000000000004,1,4
18,20,0.1,0.30000000000000004,1,4
19,15,0.1,0.30000000000000004,1,4
20,12,0.1,0.30000000000000004,1,4
21,22,0.1,0.30000000000000004,1,4
22,19,0.1,0.30000000000000004,1,4
23,31,0.1,0.30000000000000004,1,4
24,28,0.1,0.30000000000000004,1,4
25,23,0.1,0.30000000000000004,1,4
26,37,0.1,0.30000000000000004,1,4
27,35,0.1,0.30000000000000004,1,4
28,37,0.1,0.30000000000000004,1,4
29,38,0.1,0.30000000000000004,1,4
30,50,0.1,0.30000000000000004,1,4
31,46,0.1,0.30000000000000004,1,4
32,60,0.1,0.30000000000000004,1,4
33,69,0.1,0.30000000000000004,1,4
34,54,0.1,0.30000000000000004,1,4
35,69,0.1,0.30000000000000004,1,4
36,68,0.1,0.30000000000000004,1,4
37,70,0.1,0.30000000000000004,1,4
38,83,0.1,0.30000000000000004,1,4
39,78,0.1,0.30000000000000004,1,4
40,68,0.1,0.30000000000000004,1,4
41,86,0.1,0.30000000000000004,1,4
42,103,0.1,0.30000000000000004,1,4
43,98,0.1,0.30000000000000004,1,4
44,85,0.1,0.30000000000000004,1,4
45,106,0.1,0.30000000000000004,1,4
46,100,0.1,0.30000000000000004,1,4
47,93,0.1,0.30000000000000004,1,4
48,119,0.1,0.30000000000000004,1,4
49,126,0.1,0.30000000000000004,1,4
50,109,0.1,0.30000000000000004,1,4
51,95,0.1,0.30000000000000004,1,4
52,113,0.1,0.30000000000000004,1,4
53,135,0.1,0.30000000000000004,1,4
54,105,0.1,0.30000000000000004,1,4
55,141,0.1,0.30000000000000004,1,4
56,118,0.1,0.30000000000000004,1,4
57,125,0.1,0.30000000000000004,1,4
58,128,0.1,0.30000000000000004,1,4
59,107,0.1,0.30000000000000004,1,4
60,91,0.1,0.30000000000000004,1,4
61,117,0.1,0.30000000000000004,1,4
62,124,0.1,0.30000000000000004,1,4
63,119,0.1,0.30000000000000004,1,4
64,100,0.1,0.30000000000000004,1,4
65,105,0.1,0.30000000000000004,1,4
66,93,0.1,0.30000000000000004,1,4
67,98,0.1,0.30000000000000004,1,4
68,107,0.1,0.30000000000000004,1,4
69,80,0.1,0.30000000000000004,1,4
70,79,0.1,0.30000000000000004,1,4
0,0,0.1,0.30000000000000004,3,0
1,0,0.1,0.30000000000000004,3,0
2,0,0.1,0.30000000000000004,3,0
3,3,0.1,0.30000000000000004,3,0
4,1,0.1,0.30000000000000004,3,0
5,5,0.1,0.30000000000000004,3,0
6,2,0.1,0.30000000000000004,3,0
7,5,0.1,0.30000000000000004,3,0
8,5,0.1,0.30000000000000004,3,0
9,3,0.1,0.30000000000000004,3,0
10,6,0.1,0.30000000000000004,3,0
11,11,0.1,0.30000000000000004,3,0
12,8,0.1,0.30000000000000004,3,0
13,4,0.1,0.30000000000000004,3,0
14,6,0.1,0.30000000000000004,3,0
15,10,0.1,0.30000000000000004,3,0
16,11,0.1,0.30000000000000004,3,0
17,8,0.1,0.30000000000000004,3,0
18,8,0.1,0.30000000000000004,3,0
19,14,0.1,0.30000000000000004,3,0
20,11,0.1,0.30000000000000004,3,0
21,13,0.1,0.30000000000000004,3,0
22,17,0.1,0.30000000000000004,3,0
23,8,0.1,0.30000000000000004,3,0
24,12,0.1,0.30000000000000004,3,0
25,12,0.1,0.30000000000000004,3,0
26,17,0.1,0.30000000000000004,3,0
27,16,0.1,0.30000000000000004,3,0
28,25,0.1,0.30000000000000004,3,0
29,12,0.1,0.30000000000000004,3,0
30,18,0.1,0.30000000000000004,3,0
31,15,0.1,0.30000000000000004,3,0
32,28,0.1,0.30000000000000004,3,0
33,31,0.1,0.30000000000000004,3,0
34,37,0.1,0.30000000000000004,3,0
35,48,0.1,0.30000000000000004,3,0
36,33,0.1,0.30000000000000004,3,0
37,45,0.1,0.30000000000000004,3,0
38,46,0.1,0.30000000000000004,3,0
39,48,0.1,0.30000000000000004,3,0
40,63,0.1,0.30000000000000004,3,0
41,86,0.1,0.30000000000000004,3,0
42,65,0.1,0.30000000000000004,3,0
43,69,0.1,0.30000000000000004,3,0
44,101,0.1,0.30000000000000004,3,0
45,87,0.1,0.30000000000000004,3,0
46,103,0.1,0.30000000000000004,3,0
47,95,0.1,0.30000000000000004,3,0
48,105,0.1,0.30000000000000004,3,0
49,107,0.1,0.30000000000000004,3,0
50,127,0.1,0.30000000000000004,3,0
51,134,0.1,0.30000000000000004,3,0
52,141,0.1,0.30000000000000004,3,0
53,123,0.1,0.30000000000000004,3,0
54,134,0.1,0.30000000000000004,3,0
55,148,0.1,0.30000000000000004,3,0
56,137,0.1,0.30000000000000004,3,0
57,145,0.1,0.30000000000000004,3,0
58,124,0.1,0.30000000000000004,3,0
59,120,0.1,0.30000000000000004,3,0
60,151,0.1,0.30000000000000004,3,0
61,122,0.1,0.30000000000000004,3,0
62,133,0.1,0.30000000000000004,3,0
63,123,0.1,0.30000000000000004,3,0
64,142,0.1,0.30000000000000004,3,0
65,114,0.1,0.30000000000000004,3,0
66,137,0.1,0.30000000000000004,3,0
67,150,0.1,0.30000000000000004,3,0
68,129,0.1,0.30000000000000004,3,0
69,107,0.1,0.30000000000000004,3,0
70,113,0.1,0.30000000000000004,3,0
0,0,0.1,0.30000000000000004,3,1
1,0,0.1,0.30000000000000004,3,1
2,0,0.1,0.30000000000000004,3,1
3,3,0.1,0.30000000000000004,3,1
4,1,0.1,0.30000000000000004,3,1
5,5,0.1,0.30000000000000004,3,1
6,2,0.1,0.30000000000000004,3,1
7,5,0.1,0.30000000000000004,3,1
8,5,0.1,0.30000000000000004,3,1
9,3,0.1,0.30000000000000004,3,1
10,6,0.1,0.30000000000000004,3,1
11,11,0.1,0.30000000000000004,3,1
12,8,0.1,0.30000000000000004,3,1
13,4,0.1,0.30000000000000004,3,1
14,6,0.1,0.30000000000000004,3,1
15,10,0.1,0.30000000000000004,3,1
16,11,0.1,0.30000000000000004,3,1
17,8,0.1,0.30000000000000004,3,1
18,8,0.1,0.30000000000000004,3,1
19,14,0.1,0.30000000000000004,3,1
20,11,0.1,0.30000000000000004,3,1
21,13,0.1,0.30000000000000004,3,1
22,17,0.1,0.30000000000000004,3,1
23,8,0.1,0.30000000000000004,3,1
24,12,0.1,0.30000000000000004,3,1
25,12,0.1,0.30000000000000004,3,1
26,17,0.1,0.30000000000000004,3,1
27,16,0.1,0.30000000000000004,3,1
28,25,0.1,0.30000000000000004,3,1
29,12,0.1,0.30000000000000004,3,1
30,18,0.1,0.30000000000000004,3,1
31,15,0.1,0.30000000000000004,3,1
32,28,0.1,0.30000000000000004,3,1
33,31,0.1,0.30000000000000004,3,1
34,37,0.1,0.30000000000000004,3,1
35,48,0.1,0.30000000000000004,3,1
36,33,0.1,0.30000000000000004,3,1
37,45,0.1,0.30000000000000004,3,1
38,46,0.1,0.30000000000000004,3,1
39,48,0.1,0.30000000000000004,3,1
40,63,0.1,0.30000000000000004,3,1
41,86,0.1,0.30000000000000004,3,1
42,65,0.1,0.30000000000000004,3,1
43,69,0.1,0.30000000000000004,3,1
44,101,0.1,0.30000000000000004,3,1
45,87,0.1,0.30000000000000004,3,1
46,103,0.1,0.30000000000000004,3,1
47,95,0.1,0.30000000000000004,3,1
48,105,0.1,0.30000000000000004,3,1
49,107,0.1,0.30000000000000004,3,1
50,127,0.1,0.30000000000000004,3,1
51,134,0.1,0.30000000000000004,3,1
52,141,0.1,0.30000000000000004,3,1
53,123,0.1,0.30000000000000004,3,1
54,134,0.1,0.30000000000000004,3,1
55,148,0.1,0.30000000000000004,3,1
56,137,0.1,0.30000000000000004,3,1
57,145,0.1,0.30000000000000004,3,1
58,124,0.1,0.30000000000000004,3,1
59,120,0.1,0.30000000000000004,3,1
60,151,0.1,0.30000000000000004,3,1
61,122,0.1,0.30000000000000004,3,1
62,133,0.1,0.30000000000000004,3,1
63,123,0.1,0.30000000000000004,3,1
64,142,0.1,0.30000000000000004,3,1
65,114,0.1,0.30000000000000004,3,1
66,137,0.1,0.30000000000000004,3,1
67,150,0.1,0.30000000000000004,3,1
68,129,0.1,0.30000000000000004,3,1
69,107,0.1,0.30000000000000004,3,1
70,113,0.1,0.30000000000000004,3,1
0,0,0.1,0.30000000000000004,3,2
1,0,0.1,0.30000000000000004,3,2
2,0,0.1,0.30000000000000004,3,2
3,3,0.1,0.30000000000000004,3,2
4,1,0.1,0.30000000000000004,3,2
5,5,0.1,0.30000000000000004,3,2
6,2,0.1,0.30000000000000004,3,2
7,5,0.1,0.30000000000000004,3,2
8,5,0.1,0.30000000000000004,3,2
9,3,0.1,0.30000000000000004,3,2
10,6,0.1,0.30000000000000004,3,2
11,11,0.1,0.30000000000000004,3,2
12,8,0.1,0.30000000000000004,3,2
13,4,0.1,0.30000000000000004,3,2
14,6,0.1,0.30000000000000004,3,2
15,10,0.1,0.30000000000000004,3,2
16,11,0.1,0.30000000000000004,3,2
17,8,0.1,0.30000000000000004,3,2
18,8,0.1,0.30000000000000004,3,2
19,14,0.1,0.30000000000000004,3,2
20,11,0.1,0.30000000000000004,3,2
21,13,0.1,0.30000000000000004,3,2
22,17,0.1,0.30000000000000004,3,2
23,8,0.1,0.30000000000000004,3,2
24,12,0.1,0.30000000000000004,3,2
25,12,0.1,0.30000000000000004,3,2
26,17,0.1,0.30000000000000004,3,2
27,16,0.1,0.30000000000000004,3,2
28,25,0.1,0.30000000000000004,3,2
29,12,0.1,0.30000000000000004,3,2
30,18,0.1,0.30000000000000004,3,2
31,15,0.1,0.30000000000000004,3,2
32,28,0.1,0.30000000000000004,3,2
33,31,0.1,0.30000000000000004,3,2
34,37,0.1,0.30000000000000004,3,2
35,48,0.1,0.30000000000000004,3,2
36,33,0.1,0.30000000000000004,3,2
37,45,0.1,0.30000000000000004,3,2
38,46,0.1,0.30000000000000004,3,2
39,48,0.1,0.30000000000000004,3,2
40,63,0.1,0.30000000000000004,3,2
41,86,0.1,0.30000000000000004,3,2
42,65,0.1,0.30000000000000004,3,2
43,69,0.1,0.30000000000000004,3,2
44,101,0.1,0.30000000000000004,3,2
45,87,0.1,0.30000000000000004,3,2
46,103,0.1,0.30000000000000004,3,2
47,95,0.1,0.30000000000000004,3,2
48,105,0.1,0.30000000000000004,3,2
49,107,0.1,0.30000000000000004,3,2
50,127,0.1,0.30000000000000004,3,2
51,134,0.1,0.30000000000000004,3,2
52,141,0.1,0.30000000000000004,3,2
53,123,0.1,0.30000000000000004,3,2
54,134,0.1,0.30000000000000004,3,2
55,148,0.1,0.30000000000000004,3,2
56,137,0.1,0.30000000000000004,3,2
57,145,0.1,0.30000000000000004,3,2
58,124,0.1,0.30000000000000004,3,2
59,120,0.1,0.30000000000000004,3,2
60,151,0.1,0.30000000000000004,3,2
61,122,0.1,0.30000000000000004,3,2
62,133,0.1,0.30000000000000004,3,2
63,123,0.1,0.30000000000000004,3,2
64,142,0.1,0.30000000000000004,3,2
65,114,0.1,0.30000000000000004,3,2
66,137,0.1,0.30000000000000004,3,2
67,150,0.1,0.30000000000000004,3,2
68,129,0.1,0.30000000000000004,3,2
69,107,0.1,0.30000000000000004,3,2
70,113,0.1,0.30000000000000004,3,2
0,0,0.1,0.30000000000000004,3,3
1,0,0.1,0.30000000000000004,3,3
2,0,0.1,0.30000000000000004,3,3
3,3,0.1,0.30000000000000004,3,3
4,1,0.1,0.30000000000000004,3,3
5,5,0.1,0.30000000000000004,3,3
6,2,0.1,0.30000000000000004,3,3
7,5,0.1,0.30000000000000004,3,3
8,5,0.1,0.30000000000000004,3,3
9,3,0.1,0.30000000000000004,3,3
10,6,0.1,0.30000000000000004,3,3
11,11,0.1,0.30000000000000004,3,3
12,8,0.1,0.30000000000000004,3,3
13,4,0.1,0.30000000000000004,3,3
14,6,0.1,0.30000000000000004,3,3
15,10,0.1,0.30000000000000004,3,3
16,11,0.1,0.30000000000000004,3,3
17,8,0.1,0.30000000000000004,3,3
18,8,0.1,0.30000000000000004,3,3
19,14,0.1,0.30000000000000004,3,3
20,11,0.1,0.30000000000000004,3,3
21,13,0.1,0.30000000000000004,3,3
22,17,0.1,0.30000000000000004,3,3
23,8,0.1,0.30000000000000004,3,3
24,12,0.1,0.30000000000000004,3,3
25,12,0.1,0.30000000000000004,3,3
26,17,0.1,0.30000000000000004,3,3
27,16,0.1,0.30000000000000004,3,3
28,25,0.1,0.30000000000000004,3,3
29,12,0.1,0.30000000000000004,3,3
30,18,0.1,0.30000000000000004,3,3
31,15,0.1,0.30000000000000004,3,3
32,28,0.1,0.30000000000000004,3,3
33,31,0.1,0.30000000000000004,3,3
34,37,0.1,0.30000000000000004,3,3
35,48,0.1,0.30000000000000004,3,3
36,33,0.1,0.30000000000000004,3,3
37,45,0.1,0.30000000000000004,3,3
38,46,0.1,0.30000000000000004,3,3
39,48,0.1,0.30000000000000004,3,3
40,63,0.1,0.30000000000000004,3,3
41,86,0.1,0.30000000000000004,3,3
42,65,0.1,0.30000000000000004,3,3
43,69,0.1,0.30000000000000004,3,3
44,101,0.1,0.30000000000000004,3,3
45,87,0.1,0.30000000000000004,3,3
46,103,0.1,0.30000000000000004,3,3
47,95,0.1,0.30000000000000004,3,3
48,105,0.1,0.30000000000000004,3,3
49,107,0.1,0.30000000000000004,3,3
50,127,0.1,0.30000000000000004,3,3
51,134,0.1,0.30000000000000004,3,3
52,141,0.1,0.30000000000000004,3,3
53,123,0.1,0.30000000000000004,3,3
54,134,0.1,0.30000000000000004,3,3
55,148,0.1,0.30000000000000004,3,3
56,137,0.1,0.30000000000000004,3,3
57,145,0.1,0.30000000000000004,3,3
58,124,0.1,0.30000000000000004,3,3
59,120,0.1,0.30000000000000004,3,3
60,151,0.1,0.30000000000000004,3,3
61,122,0.1,0.30000000000000004,3,3
62,133,0.1,0.30000000000000004,3,3
63,123,0.1,0.30000000000000004,3,3
64,142,0.1,0.30000000000000004,3,3
65,114,0.1,0.30000000000000004,3,3
66,137,0.1,0.30000000000000004,3,3
67,150,0.1,0.30000000000000004,3,3
68,129,0.1,0.30000000000000004,3,3
69,107,0.1,0.30000000000000004,3,3
70,113,0.1,0.30000000000000004,3,3
0,0,0.1,0.30000000000000004,3,4
1,0,0.1,0.30000000000000004,3,4
2,0,0.1,0.30000000000000004,3,4
3,3,0.1,0.30000000000000004,3,4
4,1,0.1,0.30000000000000004,3,4
5,5,0.1,0.30000000000000004,3,4
6,2,0.1,0.30000000000000004,3,4
7,5,0.1,0.30000000000000004,3,4
8,5,0.1,0.30000000000000004,3,4
9,3,0.1,0.30000000000000004,3,4
10,6,0.1,0.30000000000000004,3,4
11,11,0.1,0.30000000000000004,3,4
12,8,0.1,0.30000000000000004,3,4
13,4,0.1,0.30000000000000004,3,4
14,6,0.1,0.30000000000000004,3,4
15,10,0.1,0.30000000000000004,3,4
16,11,0.1,0.30000000000000004,3,4
17,8,0.1,0.30000000000000004,3,4
18,8,0.1,0.30000000000000004,3,4
19,14,0.1,0.30000000000000004,3,4
20,11,0.1,0.30000000000000004,3,4
21,13,0.1,0.30000000000000004,3,4
22,17,0.1,0.30000000000000004,3,4
23,8,0.1,0.30000000000000004,3,4
24,12,0.1,0.30000000000000004,3,4
25,12,0.1,0.30000000000000004,3,4
26,17,0.1,0.30000000000000004,3,4
27,16,0.1,0.30000000000000004,3,4
28,25,0.1,0.30000000000000004,3,4
29,12,0.1,0.30000000000000004,3,4
30,18,0.1,0.30000000000000004,3,4
31,15,0.1,0.30000000000000004,3,4
32,28,0.1,0.30000000000000004,3,4
33,31,0.1,0.30000000000000004,3,4
34,37,0.1,0.30000000000000004,3,4
35,48,0.1,0.30000000000000004,3,4
36,33,0.1,0.30000000000000004,3,4
37,45,0.1,0.30000000000000004,3,4
38,46,0.1,0.30000000000000004,3,4
39,48,0.1,0.30000000000000004,3,4
40,63,0.1,0.30000000000000004,3,4
41,86,0.1,0.30000000000000004,3,4
42,65,0.1,0.30000000000000004,3,4
43,69,0.1,0.30000000000000004,3,4
44,101,0.1,0.30000000000000004,3,4
45,87,0.1,0.30000000000000004,3,4
46,103,0.1,0.30000000000000004,3,4
47,95,0.1,0.30000000000000004,3,4
48,105,0.1,0.30000000000000004,3,4
49,107,0.1,0.30000000000000004,3,4
50,127,0.1,0.30000000000000004,3,4
51,134,0.1,0.30000000000000004,3,4
52,141,0.1,0.30000000000000004,3,4
53,123,0.1,0.30000000000000004,3,4
54,134,0.1,0.30000000000000004,3,4
55,148,0.1,0.30000000000000004,3,4
56,137,0.1,0.30000000000000004,3,4
57,145,0.1,0.30000000000000004,3,4
58,124,0.1,0.30000000000000004,3,4
59,120,0.1,0.30000000000000004,3,4
60,151,0.1,0.30000000000000004,3,4
61,122,0.1,0.30000000000000004,3,4
62,133,0.1,0.30000000000000004,3,4
63,123,0.1,0.30000000000000004,3,4
64,142,0.1,0.30000000000000004,3,4
65,114,0.1,0.30000000000000004,3,4
66,137,0.1,0.30000000000000004,3,4
67,150,0.1,0.30000000000000004,3,4
68,129,0.1,0.30000000000000004,3,4
69,107,0.1,0.30000000000000004,3,4
70,113,0.1,0.30000000000000004,3,4
0,0,0.1,0.5,1,0
1,0,0.1,0.5,1,0
2,0,0.1,0.5,1,0
3,3,0.1,0.5,1,0
4,1,0.1,0.5,1,0
5,5,0.1,0.5,1,0
6,2,0.1,0.5,1,0
7,5,0.1,0.5,1,0
8,5,0.1,0.5,1,0
9,2,0.1,0.5,1,0
10,5,0.1,0.5,1,0
11,7,0.1,0.5,1,0
12,6,0.1,0.5,1,0
13,1,0.1,0.5,1,0
14,4,0.1,0.5,1,0
15,3,0.1,0.5,1,0
16,7,0.1,0.5,1,0
17,6,0.1,0.5,1,0
18,3,0.1,0.5,1,0
19,4,0.1,0.5,1,0
20,4,0.1,0.5,1,0
21,2,0.1,0.5,1,0
22,14,0.1,0.5,1,0
23,14,0.1,0.5,1,0
24,11,0.1,0.5,1,0
25,10,0.1,0.5,1,0
26,8,0.1,0.5,1,0
27,12,0.1,0.5,1,0
28,10,0.1,0.5,1,0
29,14,0.1,0.5,1,0
30,14,0.1,0.5,1,0
31,18,0.1,0.5,1,0
32,12,0.1,0.5,1,0
33,16,0.1,0.5,1,0
34,15,0.1,0.5,1,0
35,13,0.1,0.5,1,0
36,23,0.1,0.5,1,0
37,19,0.1,0.5,1,0
38,19,0.1,0.5,1,0
39,24,0.1,0.5,1,0
40,28,0.1,0.5,1,0
41,32,0.1,0.5,1,0
42,22,0.1,0.5,1,0
43,35,0.1,0.5,1,0
44,19,0.1,0.5,1,0
45,38,0.1,0.5,1,0
46,32,0.1,0.5,1,0
47,48,0.1,0.5,1,0
48,31,0.1,0.5,1,0
49,40,0.1,0.5,1,0
50,41,0.1,0.5,1,0
51,37,0.1,0.5,1,0
52,59,0.1,0.5,1,0
53,45,0.1,0.5,1,0
54,36,0.1,0.5,1,0
55,38,0.1,0.5,1,0
56,39,0.1,0.5,1,0
57,60,0.1,0.5,1,0
58,58,0.1,0.5,1,0
59,54,0.1,0.5,1,0
60,46,0.1,0.5,1,0
61,54,0.1,0.5,1,0
62,55,0.1,0.5,1,0
63,52,0.1,0.5,1,0
64,73,0.1,0.5,1,0
65,70,0.1,0.5,1,0
66,64,0.1,0.5,1,0
67,65,0.1,0.5,1,0
68,66,0.1,0.5,1,0
69,83,0.1,0.5,1,0
70,68,0.1,0.5,1,0
0,0,0.1,0.5,1,1
1,0,0.1,0.5,1,1
2,0,0.1,0.5,1,1
3,3,0.1,0.5,1,1
4,1,0.1,0.5,1,1
5,5,0.1,0.5,1,1
6,2,0.1,0.5,1,1
7,5,0.1,0.5,1,1
8,5,0.1,0.5,1,1
9,2,0.1,0.5,1,1
10,5,0.1,0.5,1,1
11,7,0.1,0.5,1,1
12,6,0.1,0.5,1,1
13,1,0.1,0.5,1,1
14,4,0.1,0.5,1,1
15,3,0.1,0.5,1,1
16,7,0.1,0.5,1,1
17,6,0.1,0.5,1,1
18,3,0.1,0.5,1,1
19,4,0.1,0.5,1,1
20,4,0.1,0.5,1,1
21,2,0.1,0.5,1,1
22,14,0.1,0.5,1,1
23,14,0.1,0.5,1,1
24,11,0.1,0.5,1,1
25,10,0.1,0.5,1,1
26,8,0.1,0.5,1,1
27,12,0.1,0.5,1,1
28,10,0.1,0.5,1,1
29,14,0.1,0.5,1,1
30,14,0.1,0.5,1,1
31,18,0.1,0.5,1,1
32,12,0.1,0.5,1,1
